feature	ASV3	ASV5	ASV6	ASV7	ASV8	ASV9	ASV10	ASV11	ASV12	ASV13	ASV14	ASV15	ASV16	ASV17	ASV18	ASV19	ASV20	ASV21	ASV22	ASV23	ASV24	ASV25	ASV26	ASV27	ASV28	ASV29	ASV30	ASV31	ASV32	ASV33	ASV34	ASV35	ASV36	ASV37	ASV38	ASV39	ASV42	ASV43	ASV44	ASV45	ASV46	ASV47	ASV48	ASV49	ASV50	ASV51	ASV52	ASV53	ASV54	ASV55	ASV56	ASV58	ASV59	ASV60	ASV61	ASV62	ASV63	ASV64	ASV65	ASV66	ASV67	ASV68	ASV69	ASV70	ASV71	ASV72	ASV73	ASV74	ASV75	ASV76	ASV77	ASV78	ASV79	ASV80	ASV82	ASV83	ASV84	ASV85	ASV86	ASV87	ASV88	ASV89	ASV90	ASV91	ASV92	ASV94	ASV96	ASV97	ASV98	ASV99	ASV100	ASV101	ASV102	ASV103	ASV104	ASV105	ASV106	ASV107	ASV108	ASV110	ASV111	ASV112	ASV113	ASV114	ASV115	ASV116	ASV117	ASV118	ASV119	ASV120	ASV121	ASV122	ASV123	ASV124	ASV125	ASV126	ASV127	ASV128	ASV129	ASV130	ASV131	ASV133	ASV134	ASV135	ASV136	ASV137	ASV138	ASV139	ASV140	ASV141	ASV142	ASV144	ASV145	ASV146	ASV147	ASV149	ASV151	ASV152	ASV153	ASV154	ASV155	ASV156	ASV157	ASV159	ASV160	ASV161	ASV162	ASV164	ASV165	ASV166	ASV168	ASV169	ASV170	ASV171	ASV172	ASV173	ASV174	ASV176	ASV177	ASV178	ASV180	ASV181	ASV182	ASV183	ASV184	ASV185	ASV186	ASV187	ASV188	ASV189	ASV191	ASV192	ASV193	ASV194	ASV196	ASV197	ASV198	ASV199	ASV200	ASV201	ASV203	ASV205	ASV206	ASV207	ASV208	ASV209	ASV210	ASV212	ASV213	ASV215	ASV216	ASV217	ASV218	ASV219	ASV220	ASV221	ASV222	ASV224	ASV225	ASV227	ASV228	ASV231	ASV232	ASV233	ASV235	ASV236	ASV237	ASV238	ASV239	ASV240	ASV241	ASV242	ASV243	ASV244	ASV245	ASV246	ASV247	ASV248	ASV249	ASV250	ASV251	ASV252	ASV253	ASV254	ASV256	ASV257	ASV258	ASV259	ASV260	ASV261	ASV262	ASV263	ASV264	ASV265	ASV267	ASV268	ASV272	ASV273	ASV275	ASV276	ASV277	ASV278	ASV279	ASV280	ASV281	ASV282	ASV283	ASV284	ASV286	ASV287	ASV288	ASV290	ASV291	ASV292	ASV293	ASV294	ASV296	ASV297	ASV298	ASV299	ASV301	ASV302	ASV303	ASV305	ASV306	ASV307	ASV308	ASV309	ASV310	ASV311	ASV312	ASV314	ASV315	ASV316	ASV317	ASV318	ASV319	ASV320	ASV322	ASV324	ASV326	ASV327	ASV328	ASV330	ASV332	ASV333	ASV334	ASV335	ASV336	ASV337	ASV338	ASV341	ASV342	ASV344	ASV346	ASV347	ASV348	ASV349	ASV350	ASV351	ASV352	ASV353	ASV354	ASV355	ASV356	ASV358	ASV359	ASV360	ASV361	ASV362	ASV363	ASV365	ASV366	ASV367	ASV368	ASV369	ASV371	ASV372	ASV373	ASV376	ASV377	ASV378	ASV380	ASV382	ASV384	ASV385	ASV386	ASV387	ASV388	ASV389	ASV390	ASV391	ASV393	ASV394	ASV395	ASV396	ASV397	ASV398	ASV400	ASV402	ASV403	ASV404	ASV405	ASV406	ASV407	ASV409	ASV410	ASV411	ASV412	ASV414	ASV417	ASV419	ASV420	ASV421	ASV422	ASV423	ASV424	ASV425	ASV429	ASV430	ASV432	ASV433	ASV434	ASV435	ASV436	ASV438	ASV439	ASV440	ASV441	ASV443	ASV444	ASV445	ASV446	ASV448	ASV449	ASV450	ASV451	ASV452	ASV453	ASV455	ASV456	ASV458	ASV459	ASV460	ASV461	ASV462	ASV463	ASV464	ASV465	ASV466	ASV467	ASV473	ASV475	ASV476	ASV478	ASV479	ASV480	ASV484	ASV485	ASV486	ASV487	ASV489	ASV490	ASV491	ASV492	ASV495	ASV496	ASV498	ASV500	ASV501	ASV502	ASV503	ASV504	ASV505	ASV507	ASV508	ASV511	ASV513	ASV515	ASV518	ASV519	ASV521	ASV522	ASV525	ASV526	ASV527	ASV528	ASV529	ASV531	ASV532	ASV534	ASV535	ASV543	ASV544	ASV545	ASV546	ASV547	ASV548	ASV549	ASV550	ASV551	ASV552	ASV553	ASV554	ASV556	ASV559	ASV560	ASV561	ASV563	ASV564	ASV565	ASV569	ASV570	ASV572	ASV573	ASV574	ASV575	ASV577	ASV578	ASV579	ASV580	ASV581	ASV582	ASV583	ASV584	ASV585	ASV586	ASV589	ASV590	ASV592	ASV595	ASV596	ASV599	ASV600	ASV602	ASV603	ASV607	ASV608	ASV609	ASV612	ASV614	ASV615	ASV616	ASV617	ASV618	ASV619	ASV620	ASV622	ASV626	ASV627	ASV628	ASV629	ASV630	ASV631	ASV636	ASV637	ASV638	ASV640	ASV641	ASV642	ASV643	ASV644	ASV646	ASV647	ASV649	ASV652	ASV654	ASV657	ASV658	ASV659	ASV660	ASV661	ASV667	ASV669	ASV670	ASV673	ASV674	ASV678	ASV679	ASV680	ASV681	ASV682	ASV686	ASV687	ASV688	ASV689	ASV693	ASV694	ASV695	ASV700	ASV704	ASV705	ASV708	ASV709	ASV712	ASV717	ASV718	ASV719	ASV720	ASV721	ASV725	ASV726	ASV727	ASV730	ASV731	ASV733	ASV736	ASV737	ASV742	ASV749	ASV750	ASV751	ASV754	ASV756	ASV759	ASV760	ASV764	ASV765	ASV767	ASV768	ASV769	ASV773	ASV774	ASV777	ASV779	ASV782	ASV783	ASV784	ASV785	ASV786	ASV787	ASV792	ASV793	ASV795	ASV805	ASV808	ASV809	ASV812	ASV815	ASV819	ASV820	ASV821	ASV822	ASV824	ASV829	ASV832	ASV837	ASV838	ASV840	ASV841	ASV842	ASV848	ASV850	ASV851	ASV853	ASV861	ASV862	ASV863	ASV865	ASV866	ASV867	ASV876	ASV878	ASV879	ASV880	ASV883	ASV888	ASV893	ASV894	ASV895	ASV896	ASV901	ASV902	ASV903	ASV904	ASV906	ASV920	ASV921	ASV935	ASV937	ASV939	ASV940	ASV941	ASV948	ASV949	ASV950	ASV951	ASV953	ASV954	ASV955	ASV957	ASV958	ASV959	ASV969	ASV971	ASV974	ASV976	ASV977	ASV980	ASV982	ASV984	ASV988	ASV996	ASV998	ASV999	ASV1002	ASV1005	ASV1006	ASV1007	ASV1017	ASV1019	ASV1027	ASV1034	ASV1037	ASV1038	ASV1039	ASV1040	ASV1043	ASV1045	ASV1049	ASV1050	ASV1051	ASV1052	ASV1053	ASV1057	ASV1062	ASV1067	ASV1069	ASV1076	ASV1080	ASV1081	ASV1083	ASV1085	ASV1095	ASV1106	ASV1108	ASV1110	ASV1112	ASV1116	ASV1131	ASV1133	ASV1135	ASV1137	ASV1142	ASV1168	ASV1170	ASV1175	ASV1176	ASV1193	ASV1198	ASV1200	ASV1202	ASV1204	ASV1206	ASV1208	ASV1211	ASV1212	ASV1228	ASV1239	ASV1244	ASV1247	ASV1265	ASV1274	ASV1276	ASV1279	ASV1280	ASV1301	ASV1308	ASV1309	ASV1324	ASV1349	ASV1370	ASV1388	ASV1415	ASV1416
Sample01	0.963120436171073	0.0300477990183302	0.0119382715956346	0.0198979597020214	0	0.0206786754845625	0.0168836666908188	0	0.571484761148293	0.0194958878091559	0.00889816833040087	0.00689245516847428	0.0105285103301506	0	0	0.0119382715956346	0	0	0.00889816833040087	0	0	0	0	0.00889816833040087	0	0.00795874269914879	0	0.00562765122643841	0	0	0	0	0.00889816833040087	0	0	0	0.0154124864472247	0.00689245516847428	0.00689245516847428	0	0	0	0	0	0	0.00795874269914879	0.00795874269914879	0	0.00562765122643841	0	0	0	0	0	0	0	0	0	0.00689245516847428	0	0.00889816833040087	0	0	0	0	0	0	0	0	0	0	0	0	0.171957353570835	0	0	0.00562765122643841	0	0	0	0	0	0	0	0.00795874269914879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00795874269914879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00974748075701348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00689245516847428	0	0	0	0	0	0	0	0	0	0	0	0	0
Sample02	0.752871066329063	0.485890506436401	0.0111606103592524	0.0154993749009705	0.466253713709286	0.0122984483396945	0.301427296860452	0.0119312297267972	0.00789166134963805	0.0136690421924413	0.00989277972170478	0.00843655336243508	0.0848872167362668	0.0066696513863837	0.0066696513863837	0	0.00730624786402112	0	0.0066696513863837	0	0.00516627442750986	0.0119312297267972	0	0.00516627442750986	0.0103326867513475	0.00516627442750986	0.0066696513863837	0	0	0	0.00516627442750986	0	0	0	0	0	0	0	0.00596550870863081	0	0.00596550870863081	0	0	0	0.0119312297267972	0	0	0	0.00596550870863081	0.00843655336243508	0	0	0	0	0.00421823915134212	0	0	0	0	0	0.00596550870863081	0	0	0	0	0.00596550870863081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0066696513863837	0	0	0	0	0.00989277972170478	0	0	0	0	0	0	0.0066696513863837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0811734816514946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00596550870863081	0	0	0	0.0425102582357158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0328159928414647	0	0	0	0	0	0	0	0.0583301235118829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00789166134963805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0232980256851718	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0115523463765086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0254872725567908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0193315469231902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00730624786402112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00421823915134212	0	0	0	0	0	0	0.00421823915134212	0
Sample03	0.0490384897408157	0.121230671751262	0.024978904371425	0.0209534200729858	0.0537663569469403	0.0453618015175753	0.252100994789434	0.0203944829326106	0.0214978382062891	0	0.0271941105268301	0.145190214792991	0.117518143337456	0	0.322550650017234	0.0654247502727173	0.00961353307731161	0	0.0117742160180356	0	0	0.198611916851589	0.035329180817435	0.0173316439534807	0.0280312635249983	0.114198095723039	0.0813783368485265	0.103050001322325	0.0636294924629331	0	0	0	0	0.0774337536410019	0.0681994831628321	0	0.0981954048644457	0.00679774207492436	0.0937134244613129	0.181094934405545	0.0965236975110848	0.0726433387163535	0	0.128975606681024	0.0548321986413992	0.00832553180385678	0	0.150268474709058	0.169177365132261	0	0.0768322943067082	0.175804415545839	0.0710296758467751	0.161710132503344	0	0.0535506530143786	0.0513439878497028	0.102028914328765	0.0135957982941376	0.0810926704510407	0	0	0.0166516407576304	0.128431065515799	0	0.0438050608682703	0.0356549396943024	0.0993724833312544	0	0.051568888051719	0	0.0768322943067082	0.0728027514208194	0	0.0560845830031745	0	0.00961353307731161	0.0438050608682703	0.0235500647172271	0.0654247502727173	0.0938373391836056	0.0522377999060678	0.0925908173453802	0.0438050608682703	0.00679774207492436	0.0456161071667182	0.0726433387163535	0.108335665444724	0.0263303814073672	0.0490384897408157	0.119681271458197	0.0517928151277889	0.0664787675052985	0.0346684968266939	0	0.0774337536410019	0.0144205772915753	0.0339949960059336	0	0.04406832662718	0.035329180817435	0	0.0627127014673697	0.0117742160180356	0.0432737370753465	0.00832553180385678	0.02588772273339	0	0.0473581313432948	0	0	0.0179859662065342	0.056700445327903	0.0152006816814371	0.0531166274213914	0	0.0254373691217938	0.0359777540790781	0	0.0628971230359009	0.0378569763936821	0.031524811938378	0.0198197984735276	0.0267657269294377	0	0.0267657269294377	0	0	0.130327226679114	0.0746893571258671	0	0.0159426708472039	0.0240357767460003	0.0152006816814371	0.0443300329657766	0.0144205772915753	0.040512992344949	0	0.0499734112632223	0	0	0.0220288138234463	0.0362977025327371	0	0.0288441544779912	0.00961353307731161	0	0.0759212427057503	0	0.0854141486479935	0.0209534200729858	0.00961353307731161	0	0	0	0.0541951991793209	0.0421910716767411	0.094208116917076	0	0	0	0.0468669987286273	0.0333079008763436	0.0589037765827552	0.0396473880045905	0	0.0504343945698498	0.0350003952326465	0.0220288138234463	0	0	0	0.0307827104995257	0	0.0577123418715507	0	0	0.082229434284324	0.112242813396356	0.0144205772915753	0.0906892879493662	0.0763781163341518	0.00832553180385678	0	0.0173316439534807	0.0833508341192885	0	0.0483254690536763	0	0	0	0	0.0245118733593113	0	0.0827920154794191	0	0	0.0209534200729858	0.0728027514208194	0.0280312635249983	0	0	0.0220288138234463	0	0.0621561709842943	0	0.0307827104995257	0	0.0451060660869515	0	0	0.0356549396943024	0.0520157816459145	0	0.0263303814073672	0.0520157816459145	0.0723234666436584	0.0271941105268301	0.024978904371425	0	0.068875806577488	0	0	0.0343333953252642	0	0.0577123418715507	0	0.0458690068153928	0.0718410068836747	0.0135957982941376	0.0463706800018255	0.0159426708472039	0.0705384285663704	0	0.0304048770643191	0	0	0	0.035329180817435	0	0.0461205235929537	0.0179859662065342	0	0	0	0.0267657269294377	0	0.0173316439534807	0.02588772273339	0	0	0	0.0235500647172271	0	0.0639925509149674	0.0800848846731671	0.012717655800695	0.0254373691217938	0.0803741017117562	0	0.0461205235929537	0	0.0107482981241198	0	0.0198197984735276	0	0	0	0.0186173154534008	0.0152006816814371	0.031524811938378	0	0	0	0	0.0740657894902942	0	0	0.0186173154534008	0.037241087667916	0.0495081502394241	0	0.0765298061329668	0	0	0	0.0209534200729858	0	0	0	0.0585093152181575	0	0.0387625000915668	0	0.0152006816814371	0.0359777540790781	0	0	0	0	0.0300222948705487	0.0399380029109966	0.0225472966348741	0	0.0173316439534807	0	0	0	0	0.0292421363520912	0	0.0166516407576304	0.0230541295384534	0.0451060660869515	0.0366148601848878	0	0.0336531993851549	0	0	0	0.0271941105268301	0.0271941105268301	0	0	0.0179859662065342	0	0.0271941105268301	0.0166516407576304	0	0	0	0.0198197984735276	0	0	0.0359777540790781	0.0144205772915753	0.0362977025327371	0.0343333953252642	0	0	0	0.0263303814073672	0.0594905872577529	0.0307827104995257	0	0	0	0.0524588819481252	0	0	0.0375502923802534	0.0413605238503025	0.038161200481516	0.0235500647172271	0	0	0.0307827104995257	0	0.0468669987286273	0	0.0179859662065342	0	0.0333079008763436	0.0107482981241198	0.0198197984735276	0.0117742160180356	0.0346684968266939	0	0	0.00832553180385678	0	0.0225472966348741	0	0.0220288138234463	0	0	0	0	0	0.024978904371425	0	0.0214978382062891	0.0186173154534008	0	0	0	0	0.0166516407576304	0	0	0.0511181016774604	0	0.0271941105268301	0	0	0.0245118733593113	0	0	0	0.0396473880045905	0	0.0214978382062891	0.0254373691217938	0.0179859662065342	0	0	0	0	0.0378569763936821	0	0.0393546316387656	0.0267657269294377	0	0.0144205772915753	0	0.0343333953252642	0	0.0245118733593113	0	0.031524811938378	0.00832553180385678	0	0	0	0.02588772273339	0	0.0186173154534008	0	0.0152006816814371	0.0166516407576304	0	0	0.0245118733593113	0	0	0	0	0	0	0	0	0	0.024978904371425	0	0	0.0284406102784818	0	0	0.0107482981241198	0	0	0	0	0	0.0144205772915753	0	0	0.0333079008763436	0	0	0	0	0	0	0	0	0	0	0	0.012717655800695	0	0	0	0.0214978382062891	0	0	0.02588772273339	0.0144205772915753	0	0.00961353307731161	0	0	0.0333079008763436	0.0214978382062891	0.0304048770643191	0	0	0	0.0235500647172271	0	0	0	0	0	0	0	0	0.0166516407576304	0.0198197984735276	0.0117742160180356	0.00961353307731161	0	0	0	0.0209534200729858	0	0	0	0.0107482981241198	0.0179859662065342	0	0	0.00679774207492436	0	0	0	0	0	0.00961353307731161	0	0	0	0.0263303814073672	0	0	0	0.0186173154534008	0.0117742160180356	0	0	0	0	0.02588772273339	0.0173316439534807	0	0.0292421363520912	0	0	0	0	0	0	0	0.0214978382062891	0	0	0.0203944829326106	0.0107482981241198	0	0	0	0	0.0173316439534807	0	0	0	0.0179859662065342	0.0166516407576304	0	0	0	0	0	0	0	0.00832553180385678	0	0	0	0	0	0.0117742160180356	0	0.0144205772915753	0	0.0144205772915753	0.00961353307731161	0	0	0	0	0	0	0	0.00961353307731161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0179859662065342	0	0	0	0	0	0.0240357767460003	0.0144205772915753	0.0166516407576304	0	0.0186173154534008	0.00961353307731161	0.0144205772915753	0	0	0.0135957982941376	0.0144205772915753	0	0	0	0	0	0.00961353307731161	0.012717655800695	0.0166516407576304	0	0	0	0	0	0	0	0.0117742160180356	0	0	0	0	0	0	0	0	0	0	0	0.0144205772915753	0	0	0	0.0166516407576304	0	0	0.00679774207492436	0	0	0	0	0	0	0.0166516407576304	0.00679774207492436	0	0	0	0	0	0	0	0	0.012717655800695	0.0117742160180356	0	0	0	0.0144205772915753	0	0	0	0	0.00832553180385678	0.00961353307731161	0.00961353307731161	0	0	0.00832553180385678	0	0	0	0.00679774207492436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00832553180385678	0	0	0	0	0.00832553180385678	0	0	0.00679774207492436
